fold_id,cv_tag,html_id,sent_id,text,tag
8,cv893,26269,40,"though of late lumet has made several really awful career choices ( maybe he and treat should get together for a drink or something ) , the most recent a completely unnecessary remake of gloria , here he was on , sustaining tension in a film that runs for 167 minutes with not one dull spot .",pos
8,cv893,26269,41,some of the formula pictures i like the best are the most simplistic .,pos
8,cv893,26269,42,hollywood often forgets how easy it is to make these kinds of pictures even tolerable .,pos
8,cv893,26269,43,"of course cop movies aren't popular anymore ( yes buddy cop flicks are popular but those are more like extended sitcoms with gunfire amid the punch lines ) , but just look at the average hollywood action movies , flicks so bloated and full of unnecessary fat like the boring love interest that serves no purpose other than to stall the action and demonstrate that our hero isn't gay , the lame comic relief character who's never funny , and on and on .",pos
8,cv893,26269,44,for all its moral ambiguities prince of the city is a back to the basics cop \ courtroom drama that leaves out all the crap and really thrills .,pos
8,cv893,26269,45,"it focuses completely on its story , and its characters all of whom are completely believable from the cops to the lawyers to the junkies .",pos
8,cv893,26269,46,"there's a great scene early on where an irate williams shouts at an ia officer and looks as if he's about to go into one of those corny braveheart inspirational speeches , but instead he breaks down in front of the cop and begins sobbing .",pos
8,cv893,26269,47,"this is a scene that would never make it into a michael bay film ( even though bruce willis sacrifices his life at the end of armageddon , not one damn tear ) it would be cut out because the director would say oh that makes him too human , excuse me , weak .",pos
8,cv893,26269,48,"in the very next scene danny speaks in a hushed raspiness , straining to get the words out .",pos
8,cv893,26269,49,he's lost his voice .,pos
8,cv893,26269,50,does that little itty bitty detail matter ?,pos
8,cv893,26269,51,"maybe not to most , but it sure made my night .",pos
8,cv893,26269,52,"and in a sprawling epic of corruption , greed , betrayal and violence it's nice to see that someone is paying attention to the little things .",pos
8,cv894,2068,0,"carla gugino graduates from high school and instead of staying in her small farming town , she goes to college in california .",pos
8,cv894,2068,1,"there she meets the residential advisor pauly shore , who is a city boy .",pos
8,cv894,2068,2,"when gugino goes back home for thanksgiving , she brings shore with her , and her parents ( lane smith and cindy pickett ) are less than thrilled .",pos
8,cv894,2068,3,"dan gauthier , gugino's boyfriend from high school , proposes to gugino .",pos
8,cv894,2068,4,gugino isn't ready for anything like this so she makes up the story that she is engaged to shore .,pos
8,cv894,2068,5,she and shore have to make it look like they are engaged while her parents try to make it end .,pos
8,cv894,2068,6,"forget jurassic park , cliffhanger , the firm and last action hero , son-in-law is the film to see this summer .",pos
8,cv894,2068,7,"son-in-law is a great romantic comedy that should please the viewers , especially fans of the wiez .",pos
8,cv894,2068,8,"when son-in-law is long gone and forgotten , the blockbuster summer films will still be playing and you will have a chance to see them then .",pos
8,cv894,2068,9,this film could also make great video fare for those that are leery of spending seven dollars on it .,pos
8,cv894,2068,10,nothing will be lost by watching it on a television screen .,pos
8,cv894,2068,11,"although the basic story line has been done many , many times before , the film is still fun to watch .",pos
8,cv894,2068,12,"the laughs are plentiful , especially when the wiez is around .",pos
8,cv894,2068,13,"the way some of the jokes are done are new , even though some of the jokes are old .",pos
8,cv894,2068,14,"there are also several new jokes that , at least , i haven't seen before .",pos
8,cv894,2068,15,"still , when presented right , even old material can be funny still .",pos
8,cv894,2068,16,this film is just basically a light comedy that is great to see if you are in the right mood that doesn't contain much violence or any nudity that is definitely worth full ticket price .,pos
8,cv894,2068,17,the cast for this film does an excellent job .,pos
8,cv894,2068,18,pauly shore ( encino man ) is the star attraction of this film .,pos
8,cv894,2068,19,"he is great , and knows how to entertain the audience .",pos
8,cv894,2068,20,pauly shore just seems to take over the entire screen when he is on with expressions and comments that are hilarious .,pos
8,cv894,2068,21,this film would definitely not have been as good with anyone else in this role .,pos
8,cv894,2068,22,carla gugino does a very good job as the farm girl gone city girl .,pos
8,cv894,2068,23,"she makes her character believable , on some levels , yet interesting at the same time .",pos
8,cv894,2068,24,"the person who played the grandfather ( mason adams , i believe ) also does a great job .",pos
8,cv894,2068,25,the way he delivered his lines kept me laughing throughout the time that he was on the screen .,pos
8,cv894,2068,26,"patrick renna , who played gugino's little brother , was a little annoying , but no where as near as macaulay culkin , and for only part of the time , so i can forgive him .",pos
8,cv894,2068,27,"tiffani-amber thiessen ( a killer among friends , "" saved by the bell "" ) does a reasonably good job for the time that she is on screen .",pos
8,cv894,2068,28,she shows that she may have a potential in movies if she can get out of the corny young adults programming on television .,pos
8,cv894,2068,29,"she wasn't given overly much to do in the film , but what she had , she does a good job with .",pos
8,cv895,21022,0,the soldiers of three kings have taken their cue from movies about vietnam .,pos
8,cv895,21022,1,"( fitting , since the media-saturated gulf war became a pop entertainment . )",pos
8,cv895,21022,2,"while driving through a long , flat iraqi desert ( in a humvee with a bart simpson hood ornament ) , one of the men under special forces sgt .",pos
8,cv895,21022,3,maj . archie gates' ( who's steering ) command requests a beach boys tune .,pos
8,cv895,21022,4,"these men want their apocalypse now moment , only instead of surfing , they bop to the music and skeet shoot out the back of the vehicle , armed with automatic rifles .",pos
8,cv895,21022,5,"our three kings ( okay , four ) are good fighters , but they don't necessarily take operation desert storm seriously-it's a reprieve from their hellish day jobs .",pos
8,cv895,21022,6,"they are gates , new father sgt .",pos
8,cv895,21022,7,"troy barlow ( wahlberg ) , sgt .",pos
8,cv895,21022,8,"chief elgin ( cube ) , and pvt .",pos
8,cv895,21022,9,conrad vig ( music video director jonze ) .,pos
8,cv895,21022,10,"at story's start , president bush has declared a ceasefire , and american troops are tying up loose ends .",pos
8,cv895,21022,11,"barlow , elgin , and vig discover during a round up of iraqi captives an "" ass-map "" that points to a bunker filled with gold bullion .",pos
8,cv895,21022,12,"gates leaves his jurisdiction to commandeer the situation ; he proposes-demands-that barlow , elgin , and vig join him on a treasure hunt .",pos
8,cv895,21022,13,"ditching his escort , a relentless reporter named adriana cruz ( nora dunn ) , is easy .",pos
8,cv895,21022,14,"so is finding the treasure , until the four men realize the magnitude of discord still breathing in iraq : saddam's men are threatening the dictator's detractors ( citizens of his own country ) with violence .",pos
8,cv895,21022,15,"when gates and company arrive at the bunker with a stolen truck , ready to loot , the unarmed rebels want help .",pos
8,cv895,21022,16,"( bush encouraged them to rise up against the government , but provided no military support for such cause . )",pos
8,cv895,21022,17,"gates convinces the vault's guards that this is a post-war mission , and even accepts their assistance in loading the truck .",pos
8,cv895,21022,18,the situation could go off without a hitch : the former enemies bear no grudges .,pos
8,cv895,21022,19,"but the money hungry gates has a conscience , and when one female bystander is shot by a sadistic grunt before these americans have left the scene , he orders barlow , elgin and vig to open fire on the surrounding arab forces .",pos
8,cv895,21022,20,"the result : barlow is kidnapped , and the filmmakers imply that these would-be kings are seeing more action than they ever did during wartime .",pos
8,cv895,21022,21,barlow is eventually locked in a dank room and wired up to a shocking device .,pos
8,cv895,21022,22,"his interrogator lost his family to the bombs , and he wants barlow to imagine the demise of his own wife and child .",pos
8,cv895,21022,23,"( he does , in chilling , lasting images . )",pos
8,cv895,21022,24,"i liked these scenes best , because the political became personal .",pos
8,cv895,21022,25,it's one thing to champion the plight of thousands ; it's another to see a ceiling cave in atop a baby in a crib .,pos
8,cv895,21022,26,"russell has shocked us before : his first film , spanking the monkey , is about a young man's affair with his bedridden mother .",pos
8,cv895,21022,27,( it's great . ),pos
8,cv895,21022,28,"his second , flirting with disaster , features a character who has an armpit fetish .",pos
8,cv895,21022,29,"one could argue that it's easier to make an audience react to such sexual deviance than explosions , though ; russell disturbs us in three kings by being no-nonsense about the violence .",pos
8,cv895,21022,30,"when barlow conjures the detonation of his suburban home , russell mutes the sound-we're paying attention to the debris instead of thx bombast .",pos
8,cv895,21022,31,three kings is russell's first visually arresting picture .,pos
8,cv895,21022,32,"stylistically , it stands apart from other war dramas .",pos
8,cv895,21022,33,"newton thomas sigel's cinematography of the exteriors is overexposed and extremely grainy , which is , of course , entirely appropriate .",pos
8,cv895,21022,34,one practically breaks out in sweat staring at the screen .,pos
8,cv895,21022,35,"( a friend enthusiastically added , "" it's like having sand in your eyes . "" )",pos
8,cv895,21022,36,this also helps to blur the fact that the actual locations are far removed from the persian gulf facade .,pos
8,cv895,21022,37,"( three kings was shot in arizona , california , and mexico . )",pos
8,cv895,21022,38,"russell throws plenty at sigel's camera for it to observe-as was the case with russell's previous efforts , the most absurd moments are also the film's most realistic , even the most poignant .",pos
8,cv895,21022,39,( we watch a bullet puncture an organ from the inside . ),pos
8,cv895,21022,40,"if anything , three kings settles down and stops surprising us .",pos
8,cv895,21022,41,"its climax is pure hollywood , no doubt the answer to why a major studio felt comfortable getting into bed with the indie-minded russell .",pos
8,cv895,21022,42,"subsequently , the characters become more cartoonish-barlow's post-torture revelry felt phony , and chief , a strong presence in the first third , fails to escape the god-fearing-ultra-serious-anti-racist-black-man-of-power clich ? -so much for cube avoiding token status .",pos
8,cv895,21022,43,"( the arab players , on the other hand , duck stereotype . )",pos
8,cv895,21022,44,"clooney , too , transforms into a blandly heroic protestor-marching with the rebels , i waited for him to shout , "" let my people go ! """,pos
8,cv895,21022,45,"hayseed vig notwithstanding , the protagonists are very intelligent , and self-serving , too ; i had a glimmer of hope , based on russell's filmography , that our antiheroes would revert to their greedy selves at some juncture .",pos
8,cv895,21022,46,( it's not spoiling much to write that . ),pos
8,cv895,21022,47,"then again , what historical importance would such nastiness serve ?",pos
8,cv895,21022,48,( there's already enough cynicism in the film's mentioning of kuwait's oil-infested waters . ),pos
8,cv895,21022,49,"russell offers the masses a primer on the oft-dismissed gulf conflict , and pulled off a neat trick : a war tale full of battles that takes place after a truce has been declared .",pos
8,cv895,21022,50,"if he set out to make something socially/culturally/politically/globally significant , he succeeded .",pos
8,cv895,21022,51,with flair .,pos
8,cv896,16071,0,"bill condon's "" gods and monsters "" is a fascinating look into the last days in the life of gay director james whale ( ian mckellan ) , who made the horror classics "" frankenstein "" and "" bride of frankenstein . """,pos
8,cv896,16071,1,"since i was unfamiliar of whale prior to viewing the film , there is no way to know how accurate the film is , but i suspect that much of it only came from whale's inner fantasies and hallucinations .",pos
8,cv896,16071,2,"whale , who fought in wwi and then went on to become known for his work on horror pictures , decided fifteen years before his death at age 67 to quit filmmaking once a homosexual scandal broke out involving him .",pos
8,cv896,16071,3,"as the film tells it , during the end of his life , whale , at his large home in l . a . , became infatuated with the tall , handsome , and much younger man , clayton boone ( brendan fraser ) , who was working as the gardener at his home .",pos
8,cv896,16071,4,"james whale , we learn quickly was , what many people refer to him as in the film , "" a dirty old man . """,pos
8,cv896,16071,5,"in one of the opening scenes , a young film enthusiast visits whale's home to interview him and whale agrees , on one condition : for every question he answers , the young man must take off an article of clothing .",pos
8,cv896,16071,6,"because of this episode , we know exactly what it is whale wants when he asks clayton to pose for him for a painting , later making the excuse that his bright , white shirt is disracting only so he will take it off .",pos
8,cv896,16071,7,"clayon agrees , and doesn't really think much of this , much to the warnings of his friends , becoming more and more intrigued in the stories whale tells him about his past .",pos
8,cv896,16071,8,"certainly , the relationship between whale and boone is headed for a downfall , since whale starts to grow a deep love for this young man , even though boone is not gay , and whale himself realizes he is nearing the conclusion to his life , as he begins to seldom suffer mild strokes and moments of true catharsis .",pos
8,cv896,16071,9,""" gods and monsters "" is an intimate and seemingly respectful portrait of a director who was forced to become somewhat of an outcast , due to his sexual preference , and never got the recognition he would have liked , since he longed to be referred to as a "" motion picture director , "" rather than a "" horror director . """,pos
8,cv896,16071,10,"and in one heartbreaking scene , he attends a party with boone being his guest , held by director george cuckor , and finds that many of the other attendees do not recognize him anymore .",pos
8,cv896,16071,11,"it is evident that whale's first love in his life was making movies , and when his career ultimately fell apart , so did his passion in life .",pos
8,cv896,16071,12,"as played brilliantly by ian mckellen , james whale comes off as a sad , but dignified man , and a person who was not afraid to stand out from others , just as long as he knew he was being true to himself .",pos
8,cv896,16071,13,"he never hid the fact that he was gay , however , even if it meant threatening his filmmaking profession , and it was this unblinking honesty that made him a great person .",pos
8,cv896,16071,14,"through the complicated relationship that develops between whale and boone , boone , of course , only things of whale as a possible friend or someone he can talk to , while it means so much more to whale , who sees boone as sort of his salvation in life .",pos
8,cv896,16071,15,"although boone is only in a dead-end job as a gardener of people's homes , whale views him as the ideal man , not only one that is good-looking , even though it is this attraction that first begins his feelings , but one that will actually listen to him .",pos
8,cv896,16071,16,"since whale lives with only his loyal , but disapproving maid ( touchingly portrayed by lynn redgrave ) , it is boone that whale can talk to in his ultimate reclusion from the world , and the only reason whale finally decides to attend the gathering of george cuckor .",pos
8,cv896,16071,17,"although an extremely fine and mature picture , a few small elements hold the film back from ultimate greatness .",pos
8,cv896,16071,18,"it is appreciated that the film does not pull for any obvious or overly dramatic story developments , but it is a little thin , and the structuring of the "" on-again-off-again "" friendship at the film's center is fairly predictable .",pos
8,cv896,16071,19,"we know early on where these two characters are headed , and we can guess that there will be a final confrontation between the two as the tension slowly builds .",pos
8,cv896,16071,20,"in lesser hands , this set-up might have felt too calculated , but it is not in the surprisingly deft treatment and writing that helps the film to be much more than this .",pos
8,cv896,16071,21,"also , a subplot is briefly brought up between clayton and a waitress working at a bar ( effectively played by lolita davidovich ) , but abruptly dropped and never brought up again .",pos
8,cv896,16071,22,"if the film was not going to follow up on this side story , then it , perhaps , should have been taken out altogether .",pos
8,cv896,16071,23,""" gods and monsters "" is a heartfelt and intelligent motion picture , impressively directed by bill condon , who , i sense , relates to or fully understands the meaning behind the curious relationship between whale and boone .",pos
8,cv896,16071,24,the film also plays as a tribute to a fine man who met an untimely end .,pos
8,cv896,16071,25,"walking away from "" gods and monsters , "" it was ian mckellen's marvelous and astounding performance that left the most impression on me , and i doubt there could have been anyone who could have stepped into the role more fully and believably .",pos
8,cv896,16071,26,"it is a sad testament when a person's true talent and love is unfairly taken away from them , based on the scrutinization and judgement of their personal life , which , ironically enough , is no one else's business in the first place .",pos
8,cv897,10837,0,"i must admit that i was a tad skeptical of "" good will hunting "" , based both on the previews and the first fifteen minutes of the film , in which the main character will hunting ( matt damon ) , an mit janitor in his early twenties , is discovered to be an einstein-level closet genius when he solves two extraordinarily difficult math problems overnight .",pos
8,cv897,10837,1,"the only problem is that will is a tough street kid who's had his share of run-ins with the law , and before long he's being hauled in for assault after a parking lot fight .",pos
8,cv897,10837,2,"professor lambeau ( stellan skarsgard ) , who had brought up the math problems in his lectures , tracks him down and strikes a deal with the police : will is to be released , provided he works with lambeau on his math research regularly and attends therapy sessions .",pos
8,cv897,10837,3,"this sounds like the formula for mildly charming fluff , but "" good will hunting "" rises above its fairly mundane premise to deliver a poignant and clever drama .",pos
8,cv897,10837,4,"a conflict gradually emerges between lambeau and will's therapist sean mcguire ( robin williams ) - lambeau wants to get will to use his brain , while sean wants him to listen to his heart , both of which he has been largely neglecting .",pos
8,cv897,10837,5,"will finds that the former is much easier than the latter , so much so , in fact , that he gets bored with it and grows increasingly resistant to lambeau's attempts to recruit him into the academic lifestyle .",pos
8,cv897,10837,6,"he also has his share of problems with his girlfriend skylar ( minnie driver ) , an mit student who is moving to california at the end of the school year and would like a reluctant will to come with her .",pos
8,cv897,10837,7,"what makes "" good will hunting "" work so well , aside from the strong performances ( especially from damon and williams ) , is the depth of characterization and the representation of the conflicts in will's life .",pos
8,cv897,10837,8,"the script's sympathies seem to lie more with sean mcguire than with lambeau , but neither of them is presented as completely right or wrong .",pos
8,cv897,10837,9,"lambeau , while he may seem a little cold at times , is still written well enough that we like him as a character even when we're not sure if we like what he has to say .",pos
8,cv897,10837,10,"and sean , for all his warm-heartedness , has , as lambeau and later will point out , not lived up to his full intellectual potential either ; the therapy sessions turn out to be just as revelatory for sean as they do for will .",pos
8,cv897,10837,11,"will's reaction to this situation , and the way in which he slowly becomes more receptive to skylar and to sean , is presented in a believable fashion and in a way that forces the audience to consider all the characters' opinions , rather than setting up an obvious "" right "" and "" wrong "" side and beating them over the head with it .",pos
8,cv897,10837,12,"for a film with such an extraordinary character , "" good will hunting "" presents itself as remarkably ordinary ; it achieves the difficult task of making the next albert einstein into an everyman , a character to whom the audience can easily relate and who must make choices similar to those that almost everyone faces at one time or another .",pos
8,cv897,10837,13,"this film gives us real drama when it so easily could have given us merely melodrama , by having the government kidnap will to use him in covert spy missions or introducing some other equally far-fetched situation .",pos
8,cv897,10837,14,""" good will hunting "" also has its share of fun humor , such as when will , in an early therapy session , pretends to be hypnotized and smoothly parodies the alien abduction scenarios that have become so well known in popular culture .",pos
8,cv897,10837,15,"and in the one scene in which government agents do in fact appear , will blows them off with a hilariously scathing accusation of human rights violations in africa .",pos
8,cv897,10837,16,"will's relationship with his friends , most notably chucky ( ben affleck ) , is usually rather amusing , if somewhat crude ( the film has 100+ uses of the 'f' word , which was most likely the reason for its r-rating ) , and lends itself well to the development of will's character .",pos
8,cv897,10837,17,"add all this to the fact that "" good will hunting "" even manages to pull off an uplifting happy ending without getting excessively sentimental , and you might be wondering why i haven't given this film four stars .",pos
8,cv897,10837,18,"well , for one thing , no matter how well damon and affleck , who wrote the screenplay , and director gus van sant pull it off , the story is still rather contrived and not particularly original .",pos
8,cv897,10837,19,"there are also a few scenes that did feel a bit formulaic , including one that was supposed to be emotional but really just seemed like the obligatory crying scene for any movie involving therapy sessions .",pos
8,cv897,10837,20,"still , "" good will hunting "" takes its premise a lot farther than i thought it would , and is definitely one of the better personal dramas i have seen in the last few years , and as of right now it stands as one of the top five on my list of '97 films .",pos
8,cv898,14187,0,"a cinematic version of one of john irving's novels is always cause for celebration even if , as in the case of "" simon birch , "" the treatment is merely "" suggested by , "" rather than strictly based on , the book .",pos
8,cv898,14187,1,"suggested means that irving , author of the acclaimed "" the world according to garp , "" sold the rights to his novel "" a prayer for owen meany "" to the disney machine for $1 million , but wouldn't grant them permission to use either the title or any of the character names .",pos
8,cv898,14187,2,that's an odd decision--irving claims it's to protect both himself and the novel--but it's one that doesn't unduly harm the finished product .,pos
8,cv898,14187,3,"irving's books are rich and complex works , full of intriguing , colorful characters .",pos
8,cv898,14187,4,""" a prayer for owen meany "" is no exception ; it tells the story of an unusual boy--called simon birch in the film version--who is uncommonly small in stature and possesses a high-pitched falsetto voice , "" like strangled mice . """,pos
8,cv898,14187,5,"simon believes himself to be "" god's instrument , "" placed on this earth to somehow effect god's plan .",pos
8,cv898,14187,6,"simon is played by ian michael smith , who suffers from a rare enzyme disorder known as morquio syndrome which , among other things , prevents bones , ligaments , and joints from developing normally .",pos
8,cv898,14187,7,"smith's debilitating disease makes him an obvious physical choice for "" simon birch "" ; however , the producers unwisely favored form over function--smith's acting abilities are limited at best .",pos
8,cv898,14187,8,"another drawback is that in the book , simon's condition is described the way irving describes any of his characters--in careful , loving detail .",pos
8,cv898,14187,9,"watching "" simon birch , "" however , creates a different feeling altogether ; the audience is forced into a voyeuristic relationship with the character , surely something irving would not have intended .",pos
8,cv898,14187,10,"simon himself tends to be too cute and irritating , a combination of smith's rookie status as an actor and the precocious one-liners he's forced to deliver , courtesy mark steven johnson , the film's director and screenwriter .",pos
8,cv898,14187,11,"fortunately , simon birch isn't the real star of the film that bears his name .",pos
8,cv898,14187,12,"simon is more of a catalyst , allowing his co-stars to shape the story , and the actors who fill those roles to turn in outstanding supporting performances , saving the film from an obsequious , manipulative destiny .",pos
8,cv898,14187,13,"first and foremost is joseph mazzello ( "" jurassic park "" ) , who is nothing less than remarkable as simon's best friend , joe .",pos
8,cv898,14187,14,"mazzello turns in a wonderfully layered performance for a 14 year old , ripe with laughter , pain , and tears ; he is certainly an emerging talent .",pos
8,cv898,14187,15,"ashley judd positively beams in her role as rebecca , joe's single mother , and oliver platt is warm and tender as her boyfriend , ben .",pos
8,cv898,14187,16,david strathairn and jan hooks play the town's reverend and sunday school teacher respectively and their contributions uphold the high standards set by the others .,pos
8,cv898,14187,17,there's even a surprising yet effective uncredited cameo performance from . . .,pos
8,cv898,14187,18,"well , that would be telling .",pos
8,cv898,14187,19,"perhaps "" suggested by "" the novel is the appropriate way to go after all , since "" simon birch "" only focuses on one chapter , one year , of simon's extraordinary life .",pos
8,cv898,14187,20,"the film also changes the book's ending to one that is more melodramatic , yet necessary given simon's lot .",pos
8,cv898,14187,21,"the flavor of irving's original novel remains , however--the passions , friendships , and insecurities that come with a change of seasons to the little community of gravestown , maine , and the engaging oddballs , both big and small , who reside there .",pos
8,cv899,16014,0,"the only historical figure that has been written about more than william shakespeare is jesus christ , which explains why the bard's materials are such a popular source for remakes , revisions , rewrites , inspiration , subtlety , credit , and dispute .",pos
8,cv899,16014,1,"indeed , in recent years , american contemporary cinema has been swamped with a wash of shakespearean products .",pos
8,cv899,16014,2,"including this year's upcoming a midsummer night's dream , shakespeare's material has been the cause for twenty-six big screen productions since 1990 .",pos
8,cv899,16014,3,"but for a change of pace , mrs .",pos
8,cv899,16014,4,brown director john madden gives us a story of the bard himself in the wonderfully vibrant shakespeare in love .,pos
8,cv899,16014,5,"marc norman and tom stoppard's story is largely fantasy , although as the viewer soon learns , shakespeare in love is not a movie that takes itself seriously .",pos
8,cv899,16014,6,"( will shakespeare of the 1590's would've been married to anne hathaway , and he would've had a teenage daughter and two young sons ; here he is a bachelor played by joseph fiennes . ) will is a writer struggling to come up with a great play , and his current comedy in the works -- "" romeo and ethel , the pirate's daughter "" -- just doesn't quite seem right .",pos
8,cv899,16014,7,"with the help of the great writer christopher marlowe ( rupert everett ) , and the inspiration of true love with noblewoman viola de lesseps ( gwyneth paltrow ) , he changes things around and writes one of his greatest tragedies , "" romeo and juliet . """,pos
8,cv899,16014,8,"the love story between will and viola loosely parallels the story of romeo and juliet , to great effect .",pos
8,cv899,16014,9,fiennes and paltrow develop a sexy chemistry as the two lovers which gives the movie much momentum ; this momentum smoothes out the bumps in the unfinished and largely unsuccessful comedy .,pos
8,cv899,16014,10,"the supporting roles are well filled out , from geoffrey rush as will's worrisome agent , philip , to tom wilkinson as the producer hugh fennyman .",pos
8,cv899,16014,11,"even ben affleck , leading the troupe of actors , manages to make a favorable impression ; and judi dench lends some brief moments of screen time as queen elizabeth i . gwyneth paltrow is by far , however , the standout of the lot , creating a large percentage of the forementioned vibrance .",pos
8,cv899,16014,12,"the story is well-crafted if nothing else , although it has dangerous moments where it flirts with the "" let's make a movie "" -genre .",pos
8,cv899,16014,13,"the dialogue is breezy and lighthearted , and certainly accessible by the audience's lowest common denominator .",pos
8,cv899,16014,14,"there's something for everyone in this romantic comedy , making it prime date flick material .",pos
8,cv899,16014,15,"although certainly not inspiring in any regard , it revels in a wholesome , well-rounded atmosphere that has been absent in many of 1998's pictures ; the true-love story is one of the best around .",pos
8,cv899,16014,16,certainly recommendable when the traditional slew of indifferent year's-open releases is just around the corner .,pos
9,cv900,10331,0,"in 1912 , a ship set sail on her maiden voyage across the atlantic for america .",pos
9,cv900,10331,1,"this ship was built to be the largest ship in the world , and she was .",pos
9,cv900,10331,2,"she was also build to be one of the most luxurious , and that she was .",pos
9,cv900,10331,3,"finally , she was built to be unsinkable and that unfortunately she was not .",pos
9,cv900,10331,4,"to get a ticket for this voyage you either : spent a life's savings to get to america to start life anew , were part of the upper class and had the money to spare , or finally were lucky enough to have a full house in a poker match by the docks like jack dawson .",pos
9,cv900,10331,5,"jack dawson makes the trip , and happens to be at the right place at the right time .",pos
9,cv900,10331,6,"rose dewitt bukater , a first class passenger , climbs the railings at the aft of the ship with thoughts of jumping .",pos
9,cv900,10331,7,"thus is started a tale of romance and intrigue , and a tale of death and tragedy . . .",pos
9,cv900,10331,8,"this movie is about a tragic event that took place a great many years ago , an even that should not be taken lightly as any other bit of historical trivia .",pos
9,cv900,10331,9,"the movie titanic shows what happened , maybe not with a 100% degree of accuracy , but it still shows it very realisticaly .",pos
9,cv900,10331,10,now the titanic is both a story on its own and a backdrop for a story .,pos
9,cv900,10331,11,"it serves as both admirably , brining forth an interesting story that although simple in its most simple premise is very captivating .",pos
9,cv900,10331,12,"this movie is very emotional simply because of what it is , but that alone is not enough .",pos
9,cv900,10331,13,the story is brought out with a certain style that makes is so much more emotional and so much more effective .,pos
9,cv900,10331,14,movies such as this will not be forgotten all too quickly and unfortunately then are not something that is produced by hollywood with any great frequency .,pos
9,cv900,10331,15,the attention to detail that was paid is remarkable .,pos
9,cv900,10331,16,"the whole premise for the telling of the story is interesting , with the showing of brand new footage from the wreck of the titanic adding much flavor to an already good movie .",pos
9,cv900,10331,17,"part of the magical chemistry behind this story is the acting , and for this movie its extremely good acting from the whole cast .",pos
9,cv900,10331,18,the performances put in by the main stars is something to be admired .,pos
9,cv900,10331,19,the characters were played out so memorably that both leonardo dicaprip and kate winslet should receive at the least nominations for their roles .,pos
9,cv900,10331,20,looking at the acting done in the movie it seems as if they aren't acting but are actually the characters in the movie .,pos
9,cv900,10331,21,"the casting for the movie could really have been better , in my humble opinion that is .",pos
9,cv900,10331,22,one character that will most likely not be mentioned by any other review or commentary about this film is that of the ship itself .,pos
9,cv900,10331,23,"yes , you read correctly , the ship is a character .",pos
9,cv900,10331,24,how is the titanic a character ?,pos
9,cv900,10331,25,"you ask well simple , a ship had a certain character about it and as most sailors and boats men will tell you .",pos
9,cv900,10331,26,this character is everything about the ship from its specifications to its luxuries and the titanic was no stranger to this .,pos
9,cv900,10331,27,mr . cameron brings the ship to life in an almost literal sense .,pos
9,cv900,10331,28,all this adds to the movie in a certain way that most hollywood productions cant seem to grasp .,pos
9,cv900,10331,29,"now , to produce the effect that i mentioned above and to sink the ship itself are feats that are accomplished by special effects wizards .",pos
9,cv900,10331,30,the effects in this movie range from marvelous costumes to beautifully rendered scenes of the ships sinking .,pos
9,cv900,10331,31,"in some respects you cannot tell that the effects are there , you simply think that what you see is what happened or what is happening ( if your imagination is good ) .",pos
9,cv900,10331,32,the technical wizardry done in this movie is just spectacular and actually getting new footage from the wreck of the titanic is unique .,pos
9,cv900,10331,33,"the movie will leave you amazed at the effects , and that is a feat since there is no monsters or aliens in this movie , just humans and an oversized ship .",pos
9,cv900,10331,34,"the movie will amaze you and it will pull on your emotions , the theater that i went to had a few people leaving with tears in their eyes .",pos
9,cv900,10331,35,"now that is not a feat accomplished by most movies , now the fact that the tragedy actually occurred is brought home with something of a punch , i wont spoil the ending and say what happens regardless it is an interesting movie from beginning to the very end .",pos
9,cv900,10331,36,"the historical value of this movie is quite high , and honestly is something that should be watched for the sake of seeing it and seeing the tragedy , for it is extremely well done .",pos
9,cv900,10331,37,"the method of telling the story is also good , maybe not totally unique but effective none the less .",pos
9,cv900,10331,38,regardless of anything mentioned above this movie is a grandiose production and the sheer size of the project undertaken is something to be marveled at .,pos
9,cv900,10331,39,the simple fact that the movie is smashingly successful at what it aims to achieve is just astonishing .,pos
9,cv900,10331,40,if you get the chance to see this movie go ! ! !,pos
9,cv900,10331,41,it might not be the best movie in the world . .,pos
9,cv900,10331,42,but it ranks fairly highly and is well worth the time spent watching it .,pos
9,cv900,10331,43,during none of the 3 hours and 13 minutes of the movie are you bored nor does your attention wane from the movie .,pos
9,cv901,11017,0,the start of this movie reminded me of parts from the movie stargate .,pos
9,cv901,11017,1,people are looking around in an egyptian temple reading about some dangerous thing that is going to destroy earth in the future .,pos
9,cv901,11017,2,"after a sort of confusing bit involving fake-looking cyborg things , the movie jumps into the future and the movie improves by leaps and bounds .",pos
9,cv901,11017,3,the basic idea behind the movie is that every once in a while ( make that every 1000 years or so ) an evil force comes to destroy earth .,pos
9,cv901,11017,4,the things needed to defend against this menace are the four elements of nature plus the fifth element .,pos
9,cv901,11017,5,the plot in this movie really isn't that important to the thing though .,pos
9,cv901,11017,6,"this movie has very good special effects , for the most part .",pos
9,cv901,11017,7,the techno-ish music in the background fits the mood very well .,pos
9,cv901,11017,8,bruce willis is an illegal taxi-cab driver in a futuristic new york city .,pos
9,cv901,11017,9,one day a lady draped with a few bandages drops down into his trunk .,pos
9,cv901,11017,10,this movie is about what happens .,pos
9,cv901,11017,11,the plot twists are interesting and the movie never fails to present the viewer with a variety of different locations .,pos
9,cv901,11017,12,"also there is a fair bit of action in the film , particularly towards the end .",pos
